UE ID,Internet usage,Data rate,optimal GU
1,114.92610816361044,16.41801545194435,43.437985907060465
2,139.03633066735264,19.862332952478948,52.5507934498226
3,122.08296792637799,17.44042398948257,46.14302463569585
4,131.1373911076141,18.733913015373442,49.565274921794284
5,114.86163246803626,16.408804638290896,43.41361638476087
6,118.23467547150621,16.890667924500885,44.688506806004845
7,127.35264248479943,18.193234640685635,48.13477440309974
8,109.16713221140931,15.595304601629902,41.26129759621396
9,115.15676268314836,16.450966097592623,43.52516512098481
10,115.37521819258038,16.482174027511483,43.60773354248325
11,118.68365022656954,16.95480717522422,44.85820331269681
12,107.20368360773809,15.314811943962583,40.51918377944666
13,122.8536211651154,17.5505173093022,46.43430418094809
14,121.04960002269729,17.29280000324247,45.75244828055652
15,116.2293547242555,16.6041935320365,43.93056680655577
16,115.2528236603811,16.464689094340155,43.56147275762133
17,116.26199242132749,16.60885606018964,43.94290269652981
18,123.62781310207255,17.661116157438936,46.72692122840809
19,123.14289357816263,17.591841939737517,46.54363887610159
20,115.61929887602464,16.51704269657495,43.69998736937299
