UE ID,Internet usage,Data rate,optimal GU
1,114.92610816361044,4.788587840150435,23.459193593729488
2,139.03633066735264,5.793180444473027,28.380672153657542
3,122.08296792637799,5.08679033026575,24.920081475349217
4,131.1373911076141,5.464057962817254,26.76830786778722
5,114.86163246803626,4.785901352834844,23.446032547482172
6,118.23467547150621,4.926444811312758,24.134552067396022
7,127.35264248479943,5.30636010353331,25.995749290237452
8,109.16713221140931,4.5486305088087216,22.283647550075184
9,115.15676268314836,4.798198445131182,23.506275750374048
10,115.37521819258038,4.807300758024183,23.55086779450806
11,118.68365022656954,4.945152092773731,24.226198655504042
12,107.20368360773809,4.4668201503224205,21.882860282143966
13,122.8536211651154,5.118900881879808,25.07739040897671
14,121.04960002269729,5.043733334279054,24.70914613530028
15,116.2293547242555,4.8428897801773125,23.725217683947616
16,115.2528236603811,4.802200985849212,23.525884115241823
17,116.26199242132749,4.844249684221979,23.731879825964775
18,123.62781310207255,5.151158879253023,25.235421676353543
19,123.14289357816263,5.13095389909011,25.136437893029154
20,115.61929887602464,4.817470786501027,23.60069055538375
