UE ID,Internet usage,Data rate,optimal GU
1,114.92610816361044,8.209007725972175,30.71529439596814
2,139.03633066735264,9.931166476239474,37.159022405103165
3,122.08296792637799,8.720211994741286,32.62804562435846
4,131.1373911076141,9.366956507686721,35.04794200857626
5,114.86163246803626,8.204402319145448,30.69806254149582
6,118.23467547150621,8.445333962250443,31.59954620362721
7,127.35264248479943,9.096617320342817,34.03642539131648
8,109.16713221140931,7.797652300814951,29.17614333083908
9,115.15676268314836,8.225483048796312,30.776939409312558
10,115.37521819258038,8.241087013755742,30.83532410006597
11,118.68365022656954,8.47740358761211,31.719539754252764
12,107.20368360773809,7.657405971981292,28.65138961859069
13,122.8536211651154,8.7752586546511,32.83401136602725
14,121.04960002269729,8.646400001621235,32.35186643506831
15,116.2293547242555,8.30209676601825,31.063601690284234
16,115.2528236603811,8.232344547170078,30.8026127853871
17,116.26199242132749,8.30442803009482,31.072324481736857
18,123.62781310207255,8.830558078719468,33.040922864577006
19,123.14289357816263,8.795920969868758,32.911322670389254
20,115.61929887602464,8.258521348287475,30.90055740665012
