UE ID,Internet usage,Data rate,optimal GU
1,114.92610816361044,14.365763520451305,40.63251520893379
2,139.03633066735264,17.37954133341908,49.1567661230901
3,122.08296792637799,15.260370990797249,43.16284724406083
4,131.1373911076141,16.39217388845176,46.36406925965319
5,114.86163246803626,14.357704058504533,40.60971960815268
6,118.23467547150621,14.779334433938276,41.8022703986464
7,127.35264248479943,15.919080310599929,45.025958551513845
8,109.16713221140931,13.645891526426164,38.59640973468795
9,115.15676268314836,14.394595335393545,40.71406389637208
10,115.37521819258038,14.421902274072547,40.79129958242556
11,118.68365022656954,14.835456278321193,41.96100694558982
12,107.20368360773809,13.40046045096726,37.90222582360436
13,122.8536211651154,15.356702645639425,43.43531430958813
14,121.04960002269729,15.131200002837161,42.79749651798426
15,116.2293547242555,14.528669340531938,41.09328244922887
16,115.2528236603811,14.406602957547637,40.74802658057642
17,116.26199242132749,14.532749052665936,41.10482161768983
18,123.62781310207255,15.453476637759069,43.7090324938693
19,123.14289357816263,15.392861697270328,43.537587552026075
20,115.61929887602464,14.45241235950308,40.8775951356356
