UE ID,Internet usage,Data rate,optimal GU
1,114.92610816361044,3.420419885821739,19.826637278240433
2,139.03633066735264,4.137986031766448,23.986045822718808
3,122.08296792637799,3.6334216644755353,21.061312887072678
4,131.1373911076141,3.902898544869467,22.623349286343196
5,114.86163246803626,3.418500966310603,19.81551416400784
6,118.23467547150621,3.5188891509376847,20.397419365726666
7,127.35264248479943,3.790257216809507,21.970418117499996
8,109.16713221140931,3.2490217920062294,18.833119537816724
9,115.15676268314836,3.4272846036651297,19.866428963250378
10,115.37521819258038,3.4337862557315586,19.904116119077283
11,118.68365022656954,3.532251494838379,20.47487486959751
12,107.20368360773809,3.1905858216588716,18.49439247308364
13,122.8536211651154,3.6563577727712917,21.19426320163476
14,121.04960002269729,3.602666667342181,20.883039986957716
15,116.2293547242555,3.4592069858409373,20.051468669948566
16,115.2528236603811,3.430143561320866,19.88300105624665
17,116.26199242132749,3.460178345872842,20.057099207619974
18,123.62781310207255,3.679399199466445,21.32782399963843
19,123.14289357816263,3.6649670707786495,21.2441674340127
20,115.61929887602464,3.4410505617864477,19.946224037413693
