UE ID,Internet usage,Data rate,optimal GU
1,114.92610816361044,0.6840839771643479,8.866741743875405
2,139.03633066735264,0.8275972063532896,10.726885794204824
3,122.08296792637799,0.726684332895107,9.418905462177372
4,131.1373911076141,0.7805797089738934,10.117469376596949
5,114.86163246803626,0.6837001932621206,8.861767335966288
6,118.23467547150621,0.7037778301875369,9.122003253467094
7,127.35264248479943,0.7580514433619013,9.82546968096459
8,109.16713221140931,0.6498043584012458,8.422427102987523
9,115.15676268314836,0.6854569207330259,8.884537126399703
10,115.37521819258038,0.6867572511463118,8.901391334861222
11,118.68365022656954,0.7064502989676759,9.156642407844434
12,107.20368360773809,0.6381171643317743,8.270943754475093
13,122.8536211651154,0.7312715545542583,9.478362650375532
14,121.04960002269729,0.7205333334684363,9.339179397536755
15,116.2293547242555,0.6918413971681875,8.967289398942459
16,115.2528236603811,0.6860287122641732,8.891948391693525
17,116.26199242132749,0.6920356691745684,8.969807451939086
18,123.62781310207255,0.735879839893289,9.538092855068596
19,123.14289357816263,0.7329934141557299,9.500680501567935
20,115.61929887602464,0.6882101123572896,8.920222568419465
