UE ID,Internet usage,Data rate,optimal GU
1,114.92610816361044,15.73393147478,42.52339956435046
2,139.03633066735264,19.034735746125662,51.444337038822894
3,122.08296792637799,16.713739656587464,45.17148373061261
4,131.1373911076141,17.95333330639955,48.52167857243474
5,114.86163246803626,15.725104445028775,42.49954314209011
6,118.23467547150621,16.186890094313352,43.747590758738674
7,127.35264248479943,17.43518319732373,47.12129722732335
8,109.16713221140931,14.945500243228656,40.39254140331099
9,115.15676268314836,15.765509176859597,42.6087432208299
10,115.37521819258038,15.79541677636517,42.689573165070136
11,118.68365022656954,16.248356876256544,43.91371430724242
12,107.20368360773809,14.676694779630811,39.66605278525811
13,122.8536211651154,16.819245754747943,45.45663038806087
14,121.04960002269729,16.572266669774034,44.78913095657946
15,116.2293547242555,15.912352134868314,43.00560917811622
16,115.2528236603811,15.778660382075984,42.644286400553646
17,116.26199242132749,15.916820391015074,43.01768533605482
18,123.62781310207255,16.925236317545647,45.74308638662179
19,123.14289357816263,16.858848525581788,45.563663042342
20,115.61929887602464,15.828832584217661,42.77988458859163
