UE ID,Internet usage,Data rate,optimal GU
1,114.92610816361044,2.0522519314930436,15.35764719798407
2,139.03633066735264,2.4827916190598684,18.579511202551583
3,122.08296792637799,2.1800529986853214,16.31402281217923
4,131.1373911076141,2.3417391269216803,17.52397100428813
5,114.86163246803626,2.051100579786362,15.34903127074791
6,118.23467547150621,2.1113334905626107,15.799773101813605
7,127.35264248479943,2.2741543300857043,17.01821269565824
8,109.16713221140931,1.9494130752037377,14.58807166541954
9,115.15676268314836,2.056370762199078,15.388469704656279
10,115.37521819258038,2.0602717534389354,15.417662050032986
11,118.68365022656954,2.1193508969030277,15.859769877126382
12,107.20368360773809,1.914351492995323,14.325694809295346
13,122.8536211651154,2.193814663662775,16.417005683013624
14,121.04960002269729,2.1616000004053086,16.175933217534155
15,116.2293547242555,2.0755241915045626,15.531800845142117
16,115.2528236603811,2.0580861367925194,15.40130639269355
17,116.26199242132749,2.076107007523705,15.536162240868428
18,123.62781310207255,2.207639519679867,16.520461432288503
19,123.14289357816263,2.1989802424671896,16.455661335194627
20,115.61929887602464,2.064630337071869,15.45027870332506
